  x        y       z         ux            uy          uz
7229.13   16131.2   0      -0.130134   -0.164027   -0.0110353
6626.73   16131.2   0      -0.126287   -0.157301   -0.0109929
6024.32   16131.2   0      -0.122298   -0.149067   -0.0107514
5421.91   16131.2   0      -0.118232   -0.139358   -0.0103689
4819.5   16131.2   0      -0.114203   -0.128145   -0.00982121
4217.09   16131.2   0      -0.110316   -0.115507   -0.00908584
3614.68   16131.2   0      -0.1067   -0.10161   -0.00818808
3012.27   16131.2   0      -0.103472   -0.0865588   -0.0071475
2409.86   16131.2   0      -0.100728   -0.0704524   -0.00597126
1807.45   16131.2   0      -0.0984094   -0.053478   -0.00468541
1205.04   16131.2   0      -0.0966853   -0.0358424   -0.0031615
602.635   16131.2   0      -0.0956235   -0.0176101   -0.00153443
0.225304   16131.2   0      -0.0952717   0.000837127   0.000152613
-602.184   16131.2   0      -0.0956762   0.0193549   0.0018611
-1204.59   16131.2   0      -0.0967891   0.0375868   0.00346256
-1807   16131.2   0      -0.0985594   0.055329   0.00495302
-2409.41   16131.2   0      -0.100917   0.0721861   0.00623178
-3011.82   16131.2   0      -0.103805   0.0881767   0.0073463
-3614.23   16131.2   0      -0.107102   0.103182   0.00834786
-4216.64   16131.2   0      -0.110698   0.116989   0.00924592
-4819.05   16131.2   0      -0.114559   0.129441   0.0100169
-5421.46   16131.2   0      -0.118646   0.140464   0.0105902
-6023.87   16131.2   0      -0.122735   0.149974   0.0109194
-6626.28   16131.2   0      -0.126737   0.158016   0.0110668
-7228.69   16131.2   0      -0.130553   0.16457   0.0110574
-7831.1   16131.2   0      -0.13413   0.169675   0.0109116
-8433.51   16131.2   0      -0.137398   0.173346   0.0105789
-9035.92   16131.2   0      -0.14027   0.175677   0.01008
-9638.33   16131.2   0      -0.142651   0.176717   0.00943318
-10240.7   16131.2   0      -0.144536   0.176688   0.00868866
-10843.1   16131.2   0      -0.145897   0.175642   0.00790501
-11445.6   16131.2   0      -0.146737   0.173698   0.00705222
-12048   16131.2   0      -0.147066   0.171   0.00615232
-12650.4   16131.2   0      -0.146883   0.167638   0.00520725
-13252.8   16131.2   0      -0.14623   0.163782   0.00424979
-13854.4   16130.8   0      -0.14514   0.159481   0.0032747
-14456.6   16133.5   0      -0.143584   0.154768   0.0022809
-15061.8   16145.3   0      -0.141537   0.149712   0.00129123
-15663.1   16164.9   0      -0.139138   0.144519   0.000343254
-16181.5   16209.2   0      -0.136543   0.139768   -0.000489592
-16033.5   15654.5   0      -0.14276   0.144527   0.000741604
-16114.6   15023.9   0      -0.148756   0.14745   0.0017736
-16127.8   14438.1   0      -0.154676   0.150533   0.00295115
-16131.8   13846.3   0      -0.160759   0.153441   0.00420329
-16132.6   13250   0      -0.166814   0.156079   0.00552842
-16132.2   12650.2   0      -0.172788   0.158333   0.00693971
-16131.5   12048.6   0      -0.178559   0.16011   0.00843689
-16131.1   11446.3   0      -0.183981   0.161338   0.00996864
-16131   10843.8   0      -0.188919   0.16196   0.0115172
-16131   10241.3   0      -0.193229   0.161911   0.0131058
-16131.1   9638.79   0      -0.196723   0.161113   0.0146754
-16131.2   9036.35   0      -0.199232   0.159503   0.0161624
-16131.2   8433.94   0      -0.200548   0.156966   0.0175848
-16131.2   7831.54   0      -0.200361   0.153518   0.0186973
-16131.2   7229.13   0      -0.198503   0.149193   0.0195023
-16131.2   6626.73   0      -0.194709   0.144089   0.0199548
-16131.2   6024.32   0      -0.188789   0.138315   0.020114
-16131.2   5421.91   0      -0.180614   0.13195   0.0199816
-16131.2   4819.5   0      -0.169952   0.125216   0.0195195
-16131.2   4217.09   0      -0.156701   0.118225   0.0187146
-16131.2   3614.68   0      -0.14076   0.111193   0.0174386
-16131.2   3012.27   0      -0.122134   0.104537   0.0155835
-16131.2   2409.86   0      -0.101167   0.0985348   0.0131563
-16131.2   1807.45   0      -0.0780914   0.0935128   0.0103663
-16131.2   1205.04   0      -0.0533271   0.0897534   0.00732362
-16131.2   602.635   0      -0.0274359   0.087489   0.00412145
-16131.2   0.225304   0      -0.00109714   0.0866916   0.000936294
-16131.2   -602.184   0      0.0252461   0.0874337   -0.00234773
-16131.2   -1204.59   0      0.0510538   0.0896081   -0.00554882
-16131.2   -1807   0      0.0758558   0.0932014   -0.00872351
-16131.2   -2409.41   0      0.0991675   0.0981757   -0.0115863
-16131.2   -3011.82   0      0.120273   0.104082   -0.0140345
-16131.2   -3614.23   0      0.138994   0.110624   -0.0161053
-16131.2   -4216.64   0      0.155092   0.117462   -0.0176405
-16131.2   -4819.05   0      0.168596   0.124434   -0.0186809
-16131.2   -5421.46   0      0.179632   0.131336   -0.0193052
-16131.2   -6023.87   0      0.187985   0.137786   -0.0194815
-16131.2   -6626.28   0      0.193904   0.143661   -0.0193211
-16131.2   -7228.69   0      0.197722   0.148824   -0.0188213
-16131.2   -7831.1   0      0.199589   0.15317   -0.0179892
-16131.2   -8433.51   0      0.199725   0.156593   -0.0168462
-16131.2   -9035.92   0      0.19839   0.159073   -0.0154957
-16131.2   -9638.33   0      0.195879   0.160661   -0.0140727
-16131.2   -10240.7   0      0.192422   0.161458   -0.0126223
-16131.2   -10843.1   0      0.188209   0.161552   -0.0111685
-16131.2   -11445.6   0      0.183388   0.16099   -0.00971729
-16131.2   -12048   0      0.178041   0.159823   -0.00823424
-16131.2   -12650.4   0      0.172352   0.158109   -0.00678486
-16131.2   -13252.8   0      0.166467   0.155917   -0.00535494
-16130.8   -13854.4   0      0.160383   0.153218   -0.00400299
-16133.5   -14456.6   0      0.154278   0.150248   -0.00278058
-16145.3   -15061.8   0      0.148103   0.146864   -0.00158099
-16164.9   -15663.1   0      0.141954   0.143177   -0.000441881
-16209.2   -16181.5   0      0.136636   0.139672   0.000549718
-15654.5   -16033.5   0      0.140511   0.145504   -0.000557288
-15023.9   -16114.6   0      0.141987   0.150265   -0.00140725
-14438.1   -16127.8   0      0.1437   0.154983   -0.0022992
-13846.3   -16131.8   0      0.145153   0.159578   -0.00322269
-13250   -16132.6   0      0.14626   0.163889   -0.00419943
-12650.2   -16132.2   0      0.146916   0.167803   -0.00517719
-12048.6   -16131.5   0      0.147093   0.171178   -0.00613005
-11446.3   -16131.1   0      0.146775   0.173888   -0.00702201
-10843.8   -16131   0      0.145971   0.175832   -0.0078784
-10241.3   -16131   0      0.144644   0.176938   -0.00875581
-9638.79   -16131.1   0      0.142803   0.177037   -0.00953765
-9036.35   -16131.2   0      0.140424   0.176033   -0.0102335
-8433.94   -16131.2   0      0.137569   0.173752   -0.010731
-7831.54   -16131.2   0      0.134286   0.17015   -0.011074
-7229.13   -16131.2   0      0.130688   0.165085   -0.0112769
-6626.73   -16131.2   0      0.126794   0.158537   -0.0112753
-6024.32   -16131.2   0      0.12273   0.150421   -0.0110113
-5421.91   -16131.2   0      0.118655   0.140749   -0.0104874
-4819.5   -16131.2   0      0.11462   0.129659   -0.00985272
-4217.09   -16131.2   0      0.110729   0.117184   -0.00907276
-3614.68   -16131.2   0      0.107108   0.103394   -0.00814476
-3012.27   -16131.2   0      0.103808   0.0884246   -0.00711586
-2409.86   -16131.2   0      0.100978   0.0723419   -0.00591055
-1807.45   -16131.2   0      0.0986363   0.0553648   -0.00458166
-1205.04   -16131.2   0      0.0969019   0.0377677   -0.00317442
-602.635   -16131.2   0      0.0957891   0.0195761   -0.00169117
-0.225304   -16131.2   0      0.0953652   0.00113648   -8.46014e-05
602.184   -16131.2   0      0.0957264   -0.0173863   0.00158123
1204.59   -16131.2   0      0.0967837   -0.035664   0.00320013
1807   -16131.2   0      0.0984651   -0.0535024   0.00470576
2409.41   -16131.2   0      0.100749   -0.0705226   0.00608586
3011.82   -16131.2   0      0.103614   -0.0866934   0.00730986
3614.23   -16131.2   0      0.106922   -0.101839   0.00838463
4216.64   -16131.2   0      0.110522   -0.11578   0.0093306
4819.05   -16131.2   0      0.114415   -0.128447   0.0101612
5421.46   -16131.2   0      0.118493   -0.139652   0.0107335
6023.87   -16131.2   0      0.122544   -0.149332   0.0110188
6626.28   -16131.2   0      0.126529   -0.157616   0.0111786
7228.69   -16131.2   0      0.130373   -0.164372   0.01122
7831.1   -16131.2   0      0.133993   -0.169607   0.0110748
8433.51   -16131.2   0      0.137272   -0.173373   0.0107389
9035.92   -16131.2   0      0.140161   -0.175816   0.0102537
9638.33   -16131.2   0      0.142581   -0.177028   0.00963322
10240.7   -16131.2   0      0.144525   -0.177121   0.00892637
10843.1   -16131.2   0      0.145946   -0.176134   0.00814083
11445.6   -16131.2   0      0.146844   -0.174221   0.00726011
12048   -16131.2   0      0.147211   -0.171526   0.00630454
12650.4   -16131.2   0      0.147073   -0.168188   0.00532632
13252.8   -16131.2   0      0.146454   -0.164329   0.00431448
13847.8   -16128.4   0      0.145424   -0.160104   0.00333934
14431.3   -16120.6   0      0.144053   -0.155632   0.00242648
15005.9   -16104   0      0.14244   -0.151052   0.0015384
15631   -16022.2   0      0.141033   -0.146371   0.000785082
15626   -15361.3   0      0.148146   -0.150941   0.00210352
15607   -14749.6   0      0.154955   -0.155163   0.00341267
15612.4   -14143.9   0      0.161691   -0.158858   0.00482972
15612.1   -13546.8   0      0.168415   -0.162273   0.00634912
15611   -12948.8   0      0.175114   -0.16533   0.00796107
15610.2   -12348.5   0      0.181705   -0.167906   0.00963438
15609.7   -11746.9   0      0.188104   -0.169981   0.011368
15609.4   -11144.7   0      0.194158   -0.171455   0.0131454
15609.4   -10542.3   0      0.199706   -0.172221   0.0149212
15609.4   -9939.92   0      0.204544   -0.172209   0.0166812
15609.5   -9337.51   0      0.208467   -0.171302   0.018398
15609.5   -8735.11   0      0.211199   -0.169446   0.0199686
15609.5   -8132.73   0      0.212534   -0.166638   0.0213629
15609.5   -7530.33   0      0.212218   -0.162883   0.0225738
15609.5   -6927.94   0      0.210114   -0.1581   0.0235172
15609.5   -6325.53   0      0.205792   -0.152376   0.0240557
15609.5   -5723.13   0      0.198989   -0.145825   0.0241473
15609.5   -5120.72   0      0.189421   -0.13871   0.0237739
15609.5   -4518.31   0      0.177074   -0.131053   0.0229937
15609.5   -3915.9   0      0.161657   -0.123244   0.0215714
15609.5   -3313.49   0      0.143276   -0.115631   0.0195575
15609.5   -2711.08   0      0.122074   -0.108425   0.0170612
15609.5   -2108.67   0      0.0980379   -0.102241   0.0138747
15609.5   -1506.26   0      0.0718253   -0.0973722   0.0104943
15609.5   -903.853   0      0.0439833   -0.0937824   0.00707506
15609.5   -301.443   0      0.0151167   -0.0916776   0.00306836
15609.5   300.966   0      -0.01416   -0.0914257   -0.00125759
15609.5   903.376   0      -0.0430902   -0.0930663   -0.0056715
15609.5   1505.79   0      -0.0712028   -0.0966388   -0.00990045
15609.5   2108.2   0      -0.0975849   -0.101812   -0.0136599
15609.5   2710.6   0      -0.121497   -0.108188   -0.0168399
15609.5   3313.01   0      -0.142763   -0.11542   -0.01933
15609.5   3915.42   0      -0.161062   -0.123096   -0.0213016
15609.5   4517.83   0      -0.176343   -0.130906   -0.0226342
15609.5   5120.24   0      -0.188706   -0.138518   -0.0234037
15609.5   5722.65   0      -0.198231   -0.145649   -0.0236851
15609.5   6325.06   0      -0.205141   -0.152122   -0.0235209
15609.5   6927.47   0      -0.209473   -0.157747   -0.0230376
15609.5   7529.88   0      -0.211678   -0.162471   -0.022211
15609.5   8132.29   0      -0.211979   -0.166315   -0.0211335
15609.5   8734.7   0      -0.210589   -0.169185   -0.0197375
15609.5   9337.11   0      -0.207769   -0.171039   -0.0180602
15609.5   9939.52   0      -0.203884   -0.171913   -0.0162874
15609.5   10541.9   0      -0.199106   -0.171894   -0.0144942
15609.5   11144.3   0      -0.193646   -0.171105   -0.0127085
15609.5   11746.7   0      -0.187669   -0.169624   -0.0109867
15609.5   12349.2   0      -0.181311   -0.16754   -0.00931399
15609.5   12951.6   0      -0.174732   -0.16494   -0.00771257
15608.7   13551.6   0      -0.168078   -0.161952   -0.00621074
15610.1   14150.2   0      -0.161313   -0.158534   -0.00477303
15612.1   14759.4   0      -0.154525   -0.154799   -0.00338787
15641.3   15373.1   0      -0.147635   -0.150465   -0.00198296
15216.7   15642.2   0      -0.146592   -0.152608   -0.00210222
14714   15612.7   0      -0.148891   -0.157387   -0.00307396
14136.3   15611.4   0      -0.150834   -0.162486   -0.00406857
13548.8   15608.3   0      -0.152449   -0.167459   -0.00514239
12952.7   15607.6   0      -0.153625   -0.172089   -0.00622259
12351.5   15608.2   0      -0.15429   -0.176266   -0.00729019
11748.7   15608.7   0      -0.154428   -0.179824   -0.00832681
11145.7   15608.9   0      -0.154018   -0.182667   -0.00932113
10542.9   15609   0      -0.153022   -0.184627   -0.0102381
9940.17   15609.2   0      -0.15144   -0.185542   -0.0110474
9337.62   15609.4   0      -0.149319   -0.185284   -0.0117558
8735.16   15609.5   0      -0.146695   -0.183771   -0.0123907
8132.74   15609.5   0      -0.143528   -0.18094   -0.012907
7530.34   15609.5   0      -0.139954   -0.176529   -0.0132143
6927.94   15609.5   0      -0.136048   -0.170519   -0.0132771
6325.54   15609.5   0      -0.131884   -0.162907   -0.0131186
5723.13   15609.5   0      -0.127542   -0.153691   -0.0127045
5120.72   15609.5   0      -0.123195   -0.14276   -0.0121011
4518.31   15609.5   0      -0.118913   -0.130236   -0.0113056
3915.9   15609.5   0      -0.114869   -0.116177   -0.0102712
3313.49   15609.5   0      -0.111141   -0.100764   -0.00912228
2711.08   15609.5   0      -0.107894   -0.0840797   -0.00778747
2108.67   15609.5   0      -0.105189   -0.0664929   -0.00632255
1506.26   15609.5   0      -0.102997   -0.0479146   -0.00466257
903.853   15609.5   0      -0.101452   -0.0286537   -0.00275254
301.443   15609.5   0      -0.100691   -0.00899244   -0.000773471
-300.966   15609.5   0      -0.100774   0.0108398   0.00118331
-903.376   15609.5   0      -0.101623   0.0305541   0.00310115
-1505.79   15609.5   0      -0.103167   0.0498298   0.00491128
-2108.2   15609.5   0      -0.105346   0.0683844   0.00660736
-2710.6   15609.5   0      -0.108214   0.0860104   0.00809819
-3313.01   15609.5   0      -0.111635   0.102528   0.00937708
-3915.42   15609.5   0      -0.115317   0.117719   0.010474
-4517.83   15609.5   0      -0.119349   0.131679   0.0115282
-5120.24   15609.5   0      -0.123635   0.144018   0.0123515
-5722.65   15609.5   0      -0.128023   0.154718   0.0129223
-6325.06   15609.5   0      -0.132331   0.163767   0.0132039
-6927.47   15609.5   0      -0.136482   0.171197   0.0133199
-7529.88   15609.5   0      -0.140375   0.177025   0.01324
-8132.29   15609.5   0      -0.143946   0.181292   0.0129866
-8734.7   15609.5   0      -0.147102   0.184049   0.0125328
-9337.11   15609.5   0      -0.149745   0.185374   0.0118933
-9939.52   15609.5   0      -0.151844   0.185453   0.0111272
-10541.9   15609.5   0      -0.153368   0.18442   0.0102658
-11144.3   15609.5   0      -0.154297   0.182362   0.00931787
-11746.7   15609.5   0      -0.15467   0.179479   0.00830935
-12349.2   15609.5   0      -0.154465   0.175844   0.00725207
-12951.6   15609.5   0      -0.153737   0.171644   0.00617127
-13551.6   15608.7   0      -0.152548   0.167039   0.00512182
-14150.2   15610.1   0      -0.150901   0.162009   0.00407011
-14759.4   15612.1   0      -0.148777   0.156589   0.00296109
-15373.1   15641.3   0      -0.145914   0.150745   0.00181961
-15642.2   15216.7   0      -0.149303   0.151085   0.00220537
-15612.7   14714   0      -0.154957   0.154616   0.00339092
-15611.4   14136.3   0      -0.161369   0.1581   0.00467597
-15608.3   13548.8   0      -0.167981   0.161419   0.00612103
-15607.6   12952.7   0      -0.174609   0.164405   0.00766504
-15608.2   12351.5   0      -0.181145   0.166936   0.00931491
-15608.7   11748.7   0      -0.187451   0.168947   0.0110075
-15608.9   11145.7   0      -0.193393   0.170356   0.0127402
-15609   10542.9   0      -0.19881   0.171091   0.0144993
-15609.2   9940.17   0      -0.203512   0.17107   0.0162602
-15609.4   9337.62   0      -0.207352   0.170201   0.0179554
-15609.5   8735.16   0      -0.210115   0.168401   0.0195853
-15609.5   8132.74   0      -0.211502   0.165589   0.0209841
-15609.5   7530.34   0      -0.211275   0.161764   0.0221434
-15609.5   6927.94   0      -0.209119   0.156963   0.0229734
-15609.5   6325.54   0      -0.204776   0.151299   0.0233664
-15609.5   5723.13   0      -0.198018   0.144855   0.0234679
-15609.5   5120.72   0      -0.188586   0.137817   0.0232194
