  Node     xx        yy       zz         ux            uy          uz         dx            dy          dz
 22793    23956.6   -12951.8   0      -0.0250189   0.0381171   -0.00947013      -0.0250189   0.0381171   -0.00947013
 23129    23956.6   -12349.4   0      -0.0247032   0.037267   -0.00998314      -0.0247032   0.037267   -0.00998314
 22943    23956.6   -11747   0      -0.0242927   0.0363396   -0.0105053      -0.0242927   0.0363396   -0.0105053
 22867    23956.6   -11144.6   0      -0.0237844   0.0353332   -0.0110293      -0.0237844   0.0353332   -0.0110293
 22944    23956.6   -10542.2   0      -0.0231709   0.0342536   -0.0115571      -0.0231709   0.0342536   -0.0115571
 22775    23956.6   -9939.79   0      -0.022444   0.0331018   -0.0120908      -0.022444   0.0331018   -0.0120908
 22784    23956.6   -9337.38   0      -0.0216043   0.0318794   -0.0126247      -0.0216043   0.0318794   -0.0126247
 18963    23956.6   -8734.97   0      -0.02065   0.0305926   -0.0131551      -0.02065   0.0305926   -0.0131551
 22517    23956.6   -8132.56   0      -0.0195785   0.0292477   -0.0136839      -0.0195785   0.0292477   -0.0136839
 22516    23956.6   -7530.15   0      -0.0183971   0.0278515   -0.0142071      -0.0183971   0.0278515   -0.0142071
 18831    23956.6   -6927.74   0      -0.0171028   0.0264122   -0.0147205      -0.0171028   0.0264122   -0.0147205
 20828    23956.6   -6325.33   0      -0.0156916   0.0249376   -0.0152264      -0.0156916   0.0249376   -0.0152264
 22580    23956.6   -5722.92   0      -0.0141811   0.0234383   -0.0157205      -0.0141811   0.0234383   -0.0157205
 18574    23956.6   -5120.51   0      -0.0125744   0.0219204   -0.0161983      -0.0125744   0.0219204   -0.0161983
 18002    23956.6   -4518.1   0      -0.0108807   0.0203962   -0.016662      -0.0108807   0.0203962   -0.016662
 11674    23956.6   -3915.69   0      -0.00911478   0.0188741   -0.0171053      -0.00911478   0.0188741   -0.0171053
 22213    23956.6   -3313.28   0      -0.00728801   0.0173629   -0.0175301      -0.00728801   0.0173629   -0.0175301
 22669    23956.6   -2710.87   0      -0.00542427   0.015876   -0.0179323      -0.00542427   0.015876   -0.0179323
 22436    23956.6   -2108.46   0      -0.00353588   0.0144195   -0.0183081      -0.00353588   0.0144195   -0.0183081
 21169    23956.6   -1506.05   0      -0.00164362   0.0130009   -0.0186611      -0.00164362   0.0130009   -0.0186611
 21170    23956.6   -903.641   0      0.000227685   0.0116285   -0.0189869      0.000227685   0.0116285   -0.0189869
 21213    23956.6   -301.231   0      0.00205916   0.0103042   -0.0192793      0.00205916   0.0103042   -0.0192793
 21073    23956.6   301.178   0      0.00382429   0.00903568   -0.0195418      0.00382429   0.00903568   -0.0195418
 21166    23956.6   903.588   0      0.0055026   0.00782223   -0.0197694      0.0055026   0.00782223   -0.0197694
 21811    23956.6   1506   0      0.0070753   0.0066645   -0.0199637      0.0070753   0.0066645   -0.0199637
 21925    23956.6   2108.41   0      0.00851619   0.00556139   -0.0201234      0.00851619   0.00556139   -0.0201234
 21795    23956.6   2710.82   0      0.00981111   0.004507   -0.0202432      0.00981111   0.004507   -0.0202432
 21797    23956.6   3313.23   0      0.0109419   0.00350009   -0.0203228      0.0109419   0.00350009   -0.0203228
 22117    23956.6   3915.64   0      0.0118969   0.00253253   -0.0203655      0.0118969   0.00253253   -0.0203655
 21871    23956.6   4518.05   0      0.012664   0.00159536   -0.0203621      0.012664   0.00159536   -0.0203621
 21870    23956.6   5120.46   0      0.0132387   0.000686383   -0.0203174      0.0132387   0.000686383   -0.0203174
 22884    23956.6   5722.87   0      0.0136161   -0.00020688   -0.020231      0.0136161   -0.00020688   -0.020231
 22234    23956.6   6325.27   0      0.0137937   -0.00109347   -0.0200977      0.0137937   -0.00109347   -0.0200977
 22437    23956.6   6927.68   0      0.0137785   -0.00197644   -0.0199229      0.0137785   -0.00197644   -0.0199229
 22679    23956.6   7530.09   0      0.0135732   -0.00286804   -0.0197047      0.0135732   -0.00286804   -0.0197047
 22424    23956.6   8132.5   0      0.0131866   -0.00377477   -0.0194402      0.0131866   -0.00377477   -0.0194402
 19057    23956.6   8734.91   0      0.0126357   -0.00469652   -0.0191359      0.0126357   -0.00469652   -0.0191359
 19056    23956.6   9337.32   0      0.0119317   -0.00564377   -0.0187906      0.0119317   -0.00564377   -0.0187906
 22818    23956.6   9939.73   0      0.0110908   -0.00661721   -0.0184041      0.0110908   -0.00661721   -0.0184041
 19102    23956.6   10542.1   0      0.0101333   -0.00761557   -0.017979      0.0101333   -0.00761557   -0.017979
 19431    23956.6   11144.6   0      0.00907584   -0.00864211   -0.0175221      0.00907584   -0.00864211   -0.0175221
 19430    23956.6   11747   0      0.00793628   -0.00969379   -0.0170332      0.00793628   -0.00969379   -0.0170332
 22782    23956.6   12349.4   0      0.00673758   -0.0107684   -0.0165164      0.00673758   -0.0107684   -0.0165164
 19698    23956.6   12951.8   0      0.00549314   -0.0118634   -0.0159752      0.00549314   -0.0118634   -0.0159752
 22547    23956.6   13554.2   0      0.00422288   -0.0129711   -0.0154116      0.00422288   -0.0129711   -0.0154116
 13276    23956.6   14156.6   0      0.00294338   -0.0140882   -0.0148313      0.00294338   -0.0140882   -0.0148313
 22832    23956.6   14759   0      0.00166979   -0.015208   -0.014241      0.00166979   -0.015208   -0.014241
 23332    23956.6   15361.4   0      0.000416905   -0.0163281   -0.0136373      0.000416905   -0.0163281   -0.0136373
 20510    23956.6   15963.8   0      -0.000807742   -0.0174375   -0.0130231      -0.000807742   -0.0174375   -0.0130231
 20509    23956.6   16566.2   0      -0.00199014   -0.0185285   -0.0124081      -0.00199014   -0.0185285   -0.0124081
 19964    23956.6   17168.6   0      -0.0031245   -0.0196002   -0.011793      -0.0031245   -0.0196002   -0.011793
 19692    23956.6   17771.1   0      -0.00420376   -0.0206442   -0.01118      -0.00420376   -0.0206442   -0.01118
 22905    23956.6   18373.5   0      -0.00522153   -0.021656   -0.0105705      -0.00522153   -0.021656   -0.0105705
 22904    23956.6   18975.9   0      -0.0061744   -0.0226304   -0.00997052      -0.0061744   -0.0226304   -0.00997052
 3380    23956.6   19578.3   0      -0.00705502   -0.0235611   -0.00937889      -0.00705502   -0.0235611   -0.00937889
 15275    23956.6   20180.7   0      -0.00786051   -0.0244483   -0.00880106      -0.00786051   -0.0244483   -0.00880106
 15098    23956.6   20783.1   0      -0.0086041   -0.0252861   -0.00823882      -0.0086041   -0.0252861   -0.00823882
 15100    23956.6   21385.5   0      -0.0092798   -0.0260739   -0.00768647      -0.0092798   -0.0260739   -0.00768647
 12170    23958.3   21989.3   0      -0.00988092   -0.0268061   -0.00715306      -0.00988092   -0.0268061   -0.00715306
 14825    23961.4   22596   0      -0.0104191   -0.0274831   -0.00663595      -0.0104191   -0.0274831   -0.00663595
 10681    23960.4   23203.2   0      -0.0109026   -0.0281202   -0.00613395      -0.0109026   -0.0281202   -0.00613395
 13596    23902.5   23877.5   0      -0.0114235   -0.0289162   -0.00559374      -0.0114235   -0.0289162   -0.00559374
 8998    23227.5   23909.4   0      -0.0122093   -0.0308448   -0.00549693      -0.0122093   -0.0308448   -0.00549693
 8971    22607   23912.2   0      -0.0129592   -0.0327287   -0.00540961      -0.0129592   -0.0327287   -0.00540961
 14847    21992.6   23935.6   0      -0.013747   -0.03474   -0.00528919      -0.013747   -0.03474   -0.00528919
 11301    21387.6   23947.1   0      -0.0145524   -0.0368522   -0.0051627      -0.0145524   -0.0368522   -0.0051627
 12956    20783.9   23952.7   0      -0.0153873   -0.0390941   -0.00502396      -0.0153873   -0.0390941   -0.00502396
 2768    20180.9   23955.2   0      -0.0162535   -0.0414837   -0.00486681      -0.0162535   -0.0414837   -0.00486681
 15306    19578.3   23956.2   0      -0.0171484   -0.0440423   -0.00469973      -0.0171484   -0.0440423   -0.00469973
 15478    18975.8   23956.5   0      -0.0180722   -0.0467767   -0.00450504      -0.0180722   -0.0467767   -0.00450504
 19970    18373.5   23956.6   0      -0.0190138   -0.0496743   -0.00429545      -0.0190138   -0.0496743   -0.00429545
 2451    17771.1   23956.6   0      -0.0199791   -0.0527697   -0.00406501      -0.0199791   -0.0527697   -0.00406501
 23316    17168.7   23956.6   0      -0.0209603   -0.0560657   -0.00380638      -0.0209603   -0.0560657   -0.00380638
 15620    16566.3   23956.6   0      -0.0219518   -0.0595708   -0.00352959      -0.0219518   -0.0595708   -0.00352959
 15621    15963.9   23956.6   0      -0.0229398   -0.0632844   -0.00322255      -0.0229398   -0.0632844   -0.00322255
 19670    15361.5   23956.6   0      -0.0239178   -0.0672208   -0.0028921      -0.0239178   -0.0672208   -0.0028921
 23659    14759.1   23956.6   0      -0.024872   -0.0713808   -0.00253308      -0.024872   -0.0713808   -0.00253308
 19450    14156.7   23956.6   0      -0.0257949   -0.0757626   -0.00214798      -0.0257949   -0.0757626   -0.00214798
 19452    13554.2   23956.6   0      -0.0266671   -0.0803685   -0.00173887      -0.0266671   -0.0803685   -0.00173887
 19451    12951.8   23956.6   0      -0.027468   -0.0851904   -0.00130736      -0.027468   -0.0851904   -0.00130736
 19463    12349.4   23956.6   0      -0.0281873   -0.0902199   -0.000850699      -0.0281873   -0.0902199   -0.000850699
 24155    11747   23956.6   0      -0.0287957   -0.0954453   -0.000366859      -0.0287957   -0.0954453   -0.000366859
 23538    11144.6   23956.6   0      -0.0292824   -0.100852   0.000131624      -0.0292824   -0.100852   0.000131624
 24202    10542.2   23956.6   0      -0.0296263   -0.106416   0.000645247      -0.0296263   -0.106416   0.000645247
 24201    9939.79   23956.6   0      -0.0297941   -0.112105   0.00117909      -0.0297941   -0.112105   0.00117909
 24135    9337.38   23956.6   0      -0.0297784   -0.117886   0.00171926      -0.0297784   -0.117886   0.00171926
 24199    8734.97   23956.6   0      -0.0295547   -0.123728   0.00226842      -0.0295547   -0.123728   0.00226842
 24261    8132.56   23956.6   0      -0.0291058   -0.129575   0.00281938      -0.0291058   -0.129575   0.00281938
 24274    7530.15   23956.6   0      -0.0284184   -0.135366   0.00336097      -0.0284184   -0.135366   0.00336097
 18430    6927.74   23956.6   0      -0.0274679   -0.141049   0.00389434      -0.0274679   -0.141049   0.00389434
 18431    6325.33   23956.6   0      -0.0262556   -0.146574   0.00441337      -0.0262556   -0.146574   0.00441337
 23938    5722.92   23956.6   0      -0.0247774   -0.151876   0.00491434      -0.0247774   -0.151876   0.00491434
 24209    5120.51   23956.6   0      -0.0230385   -0.156888   0.00538763      -0.0230385   -0.156888   0.00538763
 24063    4518.1   23956.6   0      -0.0210485   -0.161537   0.00582043      -0.0210485   -0.161537   0.00582043
 18275    3915.69   23956.6   0      -0.0188061   -0.165758   0.00621141      -0.0188061   -0.165758   0.00621141
 24177    3313.28   23956.6   0      -0.0163383   -0.169501   0.006564      -0.0163383   -0.169501   0.006564
 23854    2710.87   23956.6   0      -0.0136709   -0.172711   0.00686197      -0.0136709   -0.172711   0.00686197
 24286    2108.46   23956.6   0      -0.0108219   -0.175338   0.00710416      -0.0108219   -0.175338   0.00710416
 24294    1506.05   23956.6   0      -0.00783984   -0.177351   0.0072932      -0.00783984   -0.177351   0.0072932
 24093    903.641   23956.6   0      -0.00475395   -0.178708   0.00741335      -0.00475395   -0.178708   0.00741335
 23776    301.231   23956.6   0      -0.00159752   -0.179402   0.00747494      -0.00159752   -0.179402   0.00747494
 17898    -301.178   23956.6   0      0.00156209   -0.179412   0.00747188      0.00156209   -0.179412   0.00747188
 24095    -903.588   23956.6   0      0.00470735   -0.17873   0.00739939      0.00470735   -0.17873   0.00739939
 13358    -1506   23956.6   0      0.00779019   -0.17737   0.00725845      0.00779019   -0.17737   0.00725845
 21100    -2108.41   23956.6   0      0.0107732   -0.175356   0.00706565      0.0107732   -0.175356   0.00706565
 18387    -2710.82   23956.6   0      0.0136192   -0.172714   0.00680708      0.0136192   -0.172714   0.00680708
 24295    -3313.23   23956.6   0      0.0162965   -0.169502   0.0065019      0.0162965   -0.169502   0.0065019
 18445    -3915.64   23956.6   0      0.0187667   -0.165748   0.00615016      0.0187667   -0.165748   0.00615016
 24285    -4518.05   23956.6   0      0.0210093   -0.161509   0.00574841      0.0210093   -0.161509   0.00574841
 18654    -5120.46   23956.6   0      0.0230107   -0.156857   0.00530985      0.0230107   -0.156857   0.00530985
 24230    -5722.87   23956.6   0      0.0247541   -0.151845   0.00483391      0.0247541   -0.151845   0.00483391
 24062    -6325.27   23956.6   0      0.0262267   -0.146555   0.00432111      0.0262267   -0.146555   0.00432111
 18878    -6927.68   23956.6   0      0.0274388   -0.141032   0.00379903      0.0274388   -0.141032   0.00379903
 24271    -7530.09   23956.6   0      0.0283879   -0.135334   0.00326319      0.0283879   -0.135334   0.00326319
 24241    -8132.5   23956.6   0      0.0290788   -0.129535   0.00271958      0.0290788   -0.129535   0.00271958
 23013    -8734.91   23956.6   0      0.0295325   -0.123693   0.00218103      0.0295325   -0.123693   0.00218103
 23014    -9337.32   23956.6   0      0.0297545   -0.117848   0.00163749      0.0297545   -0.117848   0.00163749
 24153    -9939.73   23956.6   0      0.0297691   -0.112056   0.00110025      0.0297691   -0.112056   0.00110025
 24154    -10542.1   23956.6   0      0.0295968   -0.106361   0.000576763      0.0295968   -0.106361   0.000576763
 19325    -11144.6   23956.6   0      0.0292489   -0.100794   6.04312e-05      0.0292489   -0.100794   6.04312e-05
 19329    -11747   23956.6   0      0.0287606   -0.0953778   -0.00043943      0.0287606   -0.0953778   -0.00043943
 23858    -12349.4   23956.6   0      0.0281468   -0.090147   -0.000914405      0.0281468   -0.090147   -0.000914405
 23973    -12951.8   23956.6   0      0.0274274   -0.0851164   -0.00136594      0.0274274   -0.0851164   -0.00136594
 23879    -13554.2   23956.6   0      0.0266229   -0.0802937   -0.00179526      0.0266229   -0.0802937   -0.00179526
 23733    -14156.6   23956.6   0      0.0257494   -0.0756858   -0.00220082      0.0257494   -0.0756858   -0.00220082
 22577    -14759   23956.6   0      0.0248297   -0.0713008   -0.00258061      0.0248297   -0.0713008   -0.00258061
 19418    -15361.4   23956.6   0      0.0238735   -0.0671424   -0.00293241      0.0238735   -0.0671424   -0.00293241
 19421    -15963.8   23956.6   0      0.022894   -0.0632011   -0.00326102      0.022894   -0.0632011   -0.00326102
 22693    -16566.2   23956.6   0      0.0219065   -0.0594819   -0.00356374      0.0219065   -0.0594819   -0.00356374
 22602    -17168.6   23956.6   0      0.0209145   -0.05598   -0.00384336      0.0209145   -0.05598   -0.00384336
 22600    -17771.1   23956.6   0      0.0199291   -0.0526755   -0.00410374      0.0199291   -0.0526755   -0.00410374
 20147    -18373.5   23956.6   0      0.018964   -0.0495731   -0.004338      0.018964   -0.0495731   -0.004338
 16359    -18975.9   23956.6   0      0.0180189   -0.046665   -0.00454597      0.0180189   -0.046665   -0.00454597
 948    -19578.3   23956.6   0      0.0170973   -0.0439463   -0.00473638      0.0170973   -0.0439463   -0.00473638
 4906    -20180.7   23956.6   0      0.0162035   -0.0414001   -0.00490306      0.0162035   -0.0414001   -0.00490306
 4908    -20783.1   23956.6   0      0.0153426   -0.0390153   -0.00504236      0.0153426   -0.0390153   -0.00504236
 15113    -21385.5   23956.6   0      0.0145085   -0.036771   -0.00517625      0.0145085   -0.036771   -0.00517625
 12192    -21989.3   23958.3   0      0.0137151   -0.0346856   -0.00528234      0.0137151   -0.0346856   -0.00528234
 14644    -22596   23961.4   0      0.012951   -0.0327255   -0.00537257      0.012951   -0.0327255   -0.00537257
 10683    -23203.2   23960.4   0      0.012215   -0.0308835   -0.00545505      0.012215   -0.0308835   -0.00545505
 10379    -23877.5   23902.5   0      0.0114059   -0.0289325   -0.00557586      0.0114059   -0.0289325   -0.00557586
 9670    -23909.4   23227.5   0      0.0109142   -0.0282085   -0.00610696      0.0109142   -0.0282085   -0.00610696
 8965    -23912.2   22607   0      0.0104174   -0.0275445   -0.00662694      0.0104174   -0.0275445   -0.00662694
 9000    -23935.6   21992.6   0      0.00984098   -0.0267786   -0.00715834      0.00984098   -0.0267786   -0.00715834
 11297    -23947.1   21387.6   0      0.00921606   -0.0260017   -0.00769428      0.00921606   -0.0260017   -0.00769428
 12946    -23952.7   20783.9   0      0.00853082   -0.0251905   -0.00824844      0.00853082   -0.0251905   -0.00824844
 6324    -23955.2   20180.9   0      0.00777978   -0.0243385   -0.00881761      0.00777978   -0.0243385   -0.00881761
 15301    -23956.2   19578.3   0      0.00695748   -0.0234409   -0.0093997      0.00695748   -0.0234409   -0.0093997
 15914    -23956.5   18975.8   0      0.0060675   -0.0225009   -0.00998851      0.0060675   -0.0225009   -0.00998851
 19712    -23956.6   18373.5   0      0.00511556   -0.0215254   -0.0105878      0.00511556   -0.0215254   -0.0105878
 19928    -23956.6   17771.1   0      0.00409422   -0.0205142   -0.0111956      0.00409422   -0.0205142   -0.0111956
 1556    -23956.6   17168.7   0      0.0030097   -0.0194646   -0.0118081      0.0030097   -0.0194646   -0.0118081
 23382    -23956.6   16566.3   0      0.0018694   -0.0183854   -0.012423      0.0018694   -0.0183854   -0.012423
 23392    -23956.6   15963.9   0      0.000679718   -0.0172866   -0.0130373      0.000679718   -0.0172866   -0.0130373
 19672    -23956.6   15361.5   0      -0.00055287   -0.0161717   -0.0136458      -0.00055287   -0.0161717   -0.0136458
 13628    -23956.6   14759.1   0      -0.00181679   -0.015049   -0.0142478      -0.00181679   -0.015049   -0.0142478
 23236    -23956.6   14156.7   0      -0.00310095   -0.0139232   -0.0148413      -0.00310095   -0.0139232   -0.0148413
 19475    -23956.6   13554.2   0      -0.00439122   -0.0127992   -0.0154176      -0.00439122   -0.0127992   -0.0154176
 22507    -23956.6   12951.8   0      -0.0056707   -0.0116894   -0.0159747      -0.0056707   -0.0116894   -0.0159747
 19088    -23956.6   12349.4   0      -0.00692429   -0.0105942   -0.0165116      -0.00692429   -0.0105942   -0.0165116
 19089    -23956.6   11747   0      -0.00813284   -0.00952155   -0.0170232      -0.00813284   -0.00952155   -0.0170232
 22514    -23956.6   11144.6   0      -0.00928447   -0.00847223   -0.0175097      -0.00928447   -0.00847223   -0.0175097
 22256    -23956.6   10542.2   0      -0.010351   -0.0074457   -0.0179642      -0.010351   -0.0074457   -0.0179642
 22257    -23956.6   9939.79   0      -0.0113147   -0.00645111   -0.0183814      -0.0113147   -0.00645111   -0.0183814
 22211    -23956.6   9337.38   0      -0.0121616   -0.00548575   -0.0187625      -0.0121616   -0.00548575   -0.0187625
 22382    -23956.6   8734.97   0      -0.0128719   -0.0045443   -0.0191064      -0.0128719   -0.0045443   -0.0191064
 18839    -23956.6   8132.56   0      -0.0134259   -0.00362705   -0.0194076      -0.0134259   -0.00362705   -0.0194076
 22420    -23956.6   7530.15   0      -0.0138137   -0.00273026   -0.0196679      -0.0138137   -0.00273026   -0.0196679
 18598    -23956.6   6927.74   0      -0.0140195   -0.00184656   -0.0198868      -0.0140195   -0.00184656   -0.0198868
 22304    -23956.6   6325.33   0      -0.0140321   -0.000969416   -0.0200592      -0.0140321   -0.000969416   -0.0200592
 22630    -23956.6   5722.92   0      -0.0138517   -9.42084e-05   -0.0201907      -0.0138517   -9.42084e-05   -0.0201907
 18478    -23956.6   5120.51   0      -0.0134705   0.000791132   -0.0202811      -0.0134705   0.000791132   -0.0202811
 22662    -23956.6   4518.1   0      -0.0128858   0.00169508   -0.0203244      -0.0128858   0.00169508   -0.0203244
 22661    -23956.6   3915.69   0      -0.0121063   0.00262193   -0.0203234      -0.0121063   0.00262193   -0.0203234
 22703    -23956.6   3313.28   0      -0.0111416   0.00357966   -0.0202835      -0.0111416   0.00357966   -0.0202835
 22612    -23956.6   2710.87   0      -0.0099962   0.00458214   -0.0202008      -0.0099962   0.00458214   -0.0202008
 22441    -23956.6   2108.46   0      -0.00868275   0.00562965   -0.0200803      -0.00868275   0.00562965   -0.0200803
 22786    -23956.6   1506.05   0      -0.00722   0.00672806   -0.0199229      -0.00722   0.00672806   -0.0199229
 17962    -23956.6   903.641   0      -0.00562805   0.00788351   -0.0197272      -0.00562805   0.00788351   -0.0197272
 17924    -23956.6   301.231   0      -0.00392912   0.00909151   -0.0194983      -0.00392912   0.00909151   -0.0194983
 17925    -23956.6   -301.178   0      -0.0021445   0.0103571   -0.0192363      -0.0021445   0.0103571   -0.0192363
 17957    -23956.6   -903.588   0      -0.000295034   0.0116792   -0.018944      -0.000295034   0.0116792   -0.018944
 17958    -23956.6   -1506   0      0.00159496   0.0130511   -0.018623      0.00159496   0.0130511   -0.018623
 12154    -23956.6   -2108.41   0      0.00350418   0.0144693   -0.018273      0.00350418   0.0144693   -0.018273
 18484    -23956.6   -2710.82   0      0.00541   0.0159269   -0.0178977      0.00541   0.0159269   -0.0178977
 22802    -23956.6   -3313.23   0      0.00728989   0.0174159   -0.0174982      0.00728989   0.0174159   -0.0174982
 22803    -23956.6   -3915.64   0      0.00912646   0.0189269   -0.0170765      0.00912646   0.0189269   -0.0170765
 22938    -23956.6   -4518.05   0      0.0109057   0.0204512   -0.0166329      0.0109057   0.0204512   -0.0166329
 22983    -23956.6   -5120.46   0      0.01261   0.0219797   -0.0161712      0.01261   0.0219797   -0.0161712
 22967    -23956.6   -5722.87   0      0.0142267   0.0234995   -0.0156937      0.0142267   0.0234995   -0.0156937
 23029    -23956.6   -6325.27   0      0.0157489   0.0250038   -0.0152013      0.0157489   0.0250038   -0.0152013
 22978    -23956.6   -6927.68   0      0.0171678   0.0264838   -0.0146985      0.0171678   0.0264838   -0.0146985
 19125    -23956.6   -7530.09   0      0.0184806   0.0279289   -0.0141867      0.0184806   0.0279289   -0.0141867
 18799    -23956.6   -8132.5   0      0.0196768   0.0293312   -0.0136669      0.0196768   0.0293312   -0.0136669
 18798    -23956.6   -8734.91   0      0.0207535   0.0306822   -0.0131398      0.0207535   0.0306822   -0.0131398
 22956    -23956.6   -9337.32   0      0.02171   0.0319717   -0.0126067      0.02171   0.0319717   -0.0126067
 23119    -23956.6   -9939.73   0      0.0225511   0.0331985   -0.0120724      0.0225511   0.0331985   -0.0120724
 23287    -23956.6   -10542.1   0      0.0232816   0.0343566   -0.0115387      0.0232816   0.0343566   -0.0115387
 18629    -23956.6   -11144.6   0      0.0238993   0.0354394   -0.0110078      0.0238993   0.0354394   -0.0110078
 23218    -23956.6   -11747   0      0.0244113   0.0364478   -0.0104837      0.0244113   0.0364478   -0.0104837
 19284    -23956.6   -12349.4   0      0.024824   0.0373793   -0.00996397      0.024824   0.0373793   -0.00996397
 19615    -23956.6   -12951.8   0      0.0251368   0.0382279   -0.00945048      0.0251368   0.0382279   -0.00945048
 19778    -23956.6   -13554.2   0      0.0253603   0.0389973   -0.00894834      0.0253603   0.0389973   -0.00894834
 13920    -23956.6   -14156.6   0      0.0255016   0.0396873   -0.00845559      0.0255016   0.0396873   -0.00845559
 23098    -23956.6   -14759   0      0.0255676   0.0402995   -0.00797503      0.0255676   0.0402995   -0.00797503
 23164    -23956.6   -15361.4   0      0.0255623   0.040835   -0.00750648      0.0255623   0.040835   -0.00750648
 23146    -23956.6   -15963.8   0      0.0254929   0.0412974   -0.0070496      0.0254929   0.0412974   -0.0070496
 23305    -23956.6   -16566.2   0      0.0253631   0.0416868   -0.00660701      0.0253631   0.0416868   -0.00660701
 22963    -23956.6   -17168.6   0      0.0251846   0.042008   -0.00617597      0.0251846   0.042008   -0.00617597
 23020    -23956.6   -17771.1   0      0.024956   0.0422607   -0.00576142      0.024956   0.0422607   -0.00576142
 22972    -23956.6   -18373.5   0      0.0246868   0.0424505   -0.00536007      0.0246868   0.0424505   -0.00536007
 2317    -23956.6   -18975.9   0      0.0243841   0.0425829   -0.00497266      0.0243841   0.0425829   -0.00497266
 21655    -23956.6   -19578.3   0      0.0240438   0.0426565   -0.00459856      0.0240438   0.0426565   -0.00459856
 22254    -23956.6   -20180.7   0      0.0236792   0.0426768   -0.00424136      0.0236792   0.0426768   -0.00424136
 22401    -23956.6   -20783.1   0      0.0232904   0.0426495   -0.00389571      0.0232904   0.0426495   -0.00389571
 14906    -23956.6   -21385.5   0      0.0228834   0.0425753   -0.00356502      0.0228834   0.0425753   -0.00356502
 11201    -23958.3   -21989.3   0      0.0224606   0.0424538   -0.00325064      0.0224606   0.0424538   -0.00325064
 4969    -23961.4   -22596   0      0.0220221   0.0422899   -0.0029409      0.0220221   0.0422899   -0.0029409
 10944    -23960.4   -23203.2   0      0.0215883   0.0421081   -0.00264268      0.0215883   0.0421081   -0.00264268
 2118    -23902.5   -23877.5   0      0.0211621   0.0420359   -0.00231805      0.0211621   0.0420359   -0.00231805
 11053    -23227.5   -23909.4   0      0.0218012   0.0441263   -0.00227744      0.0218012   0.0441263   -0.00227744
 8190    -22607   -23912.2   0      0.0224068   0.0461602   -0.00224041      0.0224068   0.0461602   -0.00224041
 10442    -21992.6   -23935.6   0      0.0229773   0.0482488   -0.00219283      0.0229773   0.0482488   -0.00219283
 11479    -21387.6   -23947.1   0      0.023541   0.0503971   -0.00214747      0.023541   0.0503971   -0.00214747
 12168    -20783.9   -23952.7   0      0.0240921   0.0526243   -0.00210365      0.0240921   0.0526243   -0.00210365
 5191    -20180.9   -23955.2   0      0.0246245   0.0549333   -0.00205855      0.0246245   0.0549333   -0.00205855
 14946    -19578.3   -23956.2   0      0.0251385   0.0573377   -0.00201894      0.0251385   0.0573377   -0.00201894
 15468    -18975.8   -23956.5   0      0.0256234   0.0598201   -0.00197973      0.0256234   0.0598201   -0.00197973
 15677    -18373.5   -23956.6   0      0.0260724   0.0623767   -0.00193705      0.0260724   0.0623767   -0.00193705
 17385    -17771.1   -23956.6   0      0.026485   0.0650154   -0.0018978      0.026485   0.0650154   -0.0018978
 21313    -17168.7   -23956.6   0      0.0268511   0.0677324   -0.00186391      0.0268511   0.0677324   -0.00186391
 23373    -16566.3   -23956.6   0      0.0271668   0.0705211   -0.00183223      0.0271668   0.0705211   -0.00183223
 23345    -15963.9   -23956.6   0      0.0274253   0.0733723   -0.00179879      0.0274253   0.0733723   -0.00179879
 19726    -15361.5   -23956.6   0      0.0276214   0.076286   -0.00176951      0.0276214   0.076286   -0.00176951
 19673    -14759.1   -23956.6   0      0.0277476   0.0792541   -0.00174307      0.0277476   0.0792541   -0.00174307
 19347    -14156.7   -23956.6   0      0.0277983   0.0822643   -0.00172034      0.0277983   0.0822643   -0.00172034
 13486    -13554.2   -23956.6   0      0.0277656   0.0853117   -0.00170084      0.0277656   0.0853117   -0.00170084
 13487    -12951.8   -23956.6   0      0.0276391   0.0883857   -0.00168509      0.0276391   0.0883857   -0.00168509
 23437    -12349.4   -23956.6   0      0.02742   0.0914768   -0.0016733      0.02742   0.0914768   -0.0016733
 19230    -11747   -23956.6   0      0.0271029   0.094567   -0.00166197      0.0271029   0.094567   -0.00166197
 11437    -11144.6   -23956.6   0      0.0266794   0.0976531   -0.00165682      0.0266794   0.0976531   -0.00165682
 12090    -10542.2   -23956.6   0      0.0261492   0.100714   -0.00165497      0.0261492   0.100714   -0.00165497
 13659    -9939.79   -23956.6   0      0.0255022   0.103732   -0.00165792      0.0255022   0.103732   -0.00165792
 18466    -9337.38   -23956.6   0      0.0247396   0.106698   -0.00166673      0.0247396   0.106698   -0.00166673
 23592    -8734.97   -23956.6   0      0.0238622   0.109594   -0.00167578      0.0238622   0.109594   -0.00167578
 4353    -8132.56   -23956.6   0      0.0228654   0.1124   -0.00169087      0.0228654   0.1124   -0.00169087
 18805    -7530.15   -23956.6   0      0.0217502   0.115103   -0.00170958      0.0217502   0.115103   -0.00170958
 17934    -6927.74   -23956.6   0      0.020518   0.117677   -0.00172504      0.020518   0.117677   -0.00172504
 17935    -6325.33   -23956.6   0      0.0191721   0.120109   -0.00174512      0.0191721   0.120109   -0.00174512
 18293    -5722.92   -23956.6   0      0.0177171   0.122392   -0.00176069      0.0177171   0.122392   -0.00176069
 18292    -5120.51   -23956.6   0      0.0161616   0.124498   -0.00177682      0.0161616   0.124498   -0.00177682
