
Model of Maule fault in Chile
3 fixed CMB points

 Gravity changes  -- element group #1 

 Simulation time = 0.000000 ; step size = 0

 coordinates                          accelerations . . .->      geoid change & gradients
   X             Y            Z       dg_x        dg_y      dg_z      dg_net        dN    P_zx     P_zy     P_zz
190327  -3.59316e+06  5.28665e+06      1.24062e-10  -1.53926e-09  -2.68265e-10     -9.82     -0.000619299    -4.21449e-16     -1.21889e-16     -8.01436e-16
-1.26747e+06  2.24219e+06  5.85321e+06      -2.07388e-09  3.78589e-09  2.77091e-10     -9.82     -0.000914005    -1.3211e-14     2.33808e-13     6.62032e-14
-1.04573e+06  2.35047e+06  5.85453e+06      -1.69029e-09  3.42432e-09  -4.92294e-10     -9.82     -0.000920099    3.75481e-19     -1.67953e-15     -2.4969e-15
-1.00227e+06  2.59978e+06  5.75603e+06      -1.54709e-09  3.65175e-09  4.11237e-10     -9.82     -0.000843596    -8.5532e-14     2.52271e-13     7.44821e-14
-1.18286e+06  2.70044e+06  5.67476e+06      -1.14503e-09  2.34373e-09  -3.51456e-10     -9.82     -0.000791837    -8.31734e-16     -5.52013e-16     -1.83033e-15
-1.4426e+06  2.56865e+06  5.67567e+06      -1.51956e-09  2.30185e-09  -4.89714e-10     -9.82     -0.00078789    -9.35322e-16     -9.99082e-16     -1.0323e-15
-1.99282e+06  -1.87291e+06  -5.77865e+06      1.35644e-11  -5.85657e-12  -1.59497e-10     -9.82     -0.000189939    1.14612e-16     -1.36996e-17     3.01892e-17
-2.1775e+06  -2.06493e+06  -5.64589e+06      1.03809e-11  -1.23316e-11  -1.61829e-10     -9.82     -0.000192219    -1.3273e-17     -2.03371e-17     6.08295e-17
-1.69287e+06  -2.27176e+06  -5.73227e+06      2.19217e-11  -1.39616e-11  -1.59195e-10     -9.82     -0.000189817    5.64707e-18     2.63059e-17     1.13756e-16
-1.87415e+06  -2.4295e+06  -5.60968e+06      1.70163e-11  -1.80936e-11  -1.62822e-10     -9.82     -0.000191873    2.223e-17     4.54912e-17     5.00095e-17
-2.07298e+06  -1.59098e+06  -5.83476e+06      8.3045e-12  5.45089e-13  -1.57872e-10     -9.82     -0.000189497    6.02727e-17     3.75451e-17     3.16602e-17
-2.48819e+06  -1.70235e+06  -5.63864e+06      9.13974e-12  -4.6305e-12  -1.65988e-10     -9.82     -0.000192997    2.26984e-17     4.39325e-17     7.20981e-17
-2.33043e+06  -1.51194e+06  -5.75899e+06      9.59032e-12  -3.70713e-12  -1.61453e-10     -9.82     -0.000190949    3.05604e-17     3.29612e-17     5.12456e-17
-2.7213e+06  -1.6206e+06  -5.55481e+06      5.96468e-12  -4.99406e-12  -1.69466e-10     -9.82     -0.000194575    3.27359e-18     2.20204e-18     4.27901e-17
2.91466e+06  3.6789e+06  -4.34459e+06      1.69731e-11  2.76527e-11  -1.86742e-10     -9.82     -0.000194629    4.71874e-18     -1.63341e-16     1.77555e-16
3.06425e+06  3.76075e+06  -4.16781e+06      4.17089e-11  3.27511e-11  -1.76417e-10     -9.82     -0.000196326    -2.25842e-16     -1.20922e-17     -4.20127e-17
2.71228e+06  3.77418e+06  -4.39373e+06      5.21966e-11  3.60289e-11  -1.44893e-10     -9.82     -0.000194143    -2.11233e-16     1.32085e-16     -2.49724e-16
5.79686e+06  1.30073e+06  2.36131e+06      3.73103e-10  6.17204e-11  -1.97168e-10     -9.82     -0.000325884    -1.53604e-16     -1.25523e-16     -3.01179e-16
5.85747e+06  1.00973e+06  2.35408e+06      3.65308e-10  4.48968e-11  -2.1949e-10     -9.82     -0.000325076    -1.1066e-16     -9.31413e-17     1.93705e-17
5.21088e+06  1.85416e+06  3.20799e+06      4.31424e-10  1.33383e-10  -1.94807e-10     -9.82     -0.000361736    -1.57887e-16     -3.6256e-17     3.46264e-16
5.37204e+06  1.73164e+06  3.00423e+06      3.97878e-10  1.26862e-10  -1.8708e-10     -9.82     -0.000351813    -1.15402e-16     1.07992e-16     -2.96304e-16
5.43468e+06  1.8721e+06  2.80064e+06      3.86112e-10  1.15774e-10  -2.00838e-10     -9.82     -0.000343587    -2.77401e-16     -3.8243e-17     7.17671e-17
5.57911e+06  1.73245e+06  2.59911e+06      3.96538e-10  1.0323e-10  -1.85659e-10     -9.82     -0.000335466    2.35636e-16     3.04959e-16     -1.30833e-16
-4.13713e+06  4.83207e+06  652002      -1.45368e-10  2.22389e-10  -2.39474e-10     -9.82     -0.000293256    1.62328e-16     -5.00868e-19     1.30829e-16
-4.10949e+06  4.81615e+06  897895      -1.72868e-10  2.32945e-10  -2.24921e-10     -9.82     -0.000299911    1.16341e-16     -9.86348e-17     -3.80535e-17
-3.75929e+06  5.13582e+06  616747      -1.45178e-10  2.20252e-10  -2.47402e-10     -9.82     -0.000291131    2.72834e-17     -1.00274e-16     1.51083e-16
-3.90411e+06  4.96389e+06  1.00301e+06      -1.6503e-10  2.39306e-10  -2.36261e-10     -9.82     -0.000302448    1.15426e-16     1.66715e-17     3.64826e-16
3.01418e+06  -5.28976e+06  -1.95281e+06      7.83068e-11  -9.56204e-11  -2.04991e-10     -9.82     -0.000228145    -1.65106e-17     9.55418e-17     1.34732e-18
2.74847e+06  -5.40954e+06  -2.01637e+06      7.14335e-11  -9.8305e-11  -2.05309e-10     -9.82     -0.000227665    -3.50795e-17     7.51303e-17     -2.25888e-17
3.09814e+06  -5.32258e+06  -1.71867e+06      8.25446e-11  -1.04603e-10  -2.13718e-10     -9.82     -0.00023211    -6.06716e-17     5.77651e-17     -1.94339e-17
3.34683e+06  -5.19401e+06  -1.64442e+06      8.60729e-11  -1.07693e-10  -2.08993e-10     -9.82     -0.000232939    -4.37997e-17     4.37894e-17     -2.9579e-17
3.45396e+06  -4.97437e+06  -2.04772e+06      8.07895e-11  -8.58143e-11  -2.03614e-10     -9.82     -0.000225705    -3.44496e-17     1.46034e-16     -3.189e-18
3.53686e+06  -5.00982e+06  -1.80615e+06      8.62176e-11  -9.6607e-11  -2.1033e-10     -9.82     -0.000229749    -7.74088e-17     5.08716e-17     -3.68044e-17
1.86326e+06  -5.85497e+06  1.76916e+06      1.3607e-10  -3.04729e-10  -2.32087e-10     -9.82     -0.000318545    3.6824e-17     5.75555e-16     2.33901e-16
1.84848e+06  -5.78036e+06  2.0129e+06      1.35968e-10  -3.58328e-10  -2.20512e-10     -9.82     -0.000327845    -2.97037e-16     1.29134e-17     4.46215e-16
1.34818e+06  -5.99026e+06  1.78347e+06      1.05204e-10  -3.48065e-10  -2.39055e-10     -9.82     -0.000321327    -3.60043e-17     2.4356e-16     3.05666e-18
1.87714e+06  -5.97688e+06  1.27761e+06      1.32359e-10  -3.00761e-10  -2.26459e-10     -9.82     -0.000303733    3.94216e-17     1.43507e-16     -7.45765e-18
1.85951e+06  -6.02982e+06  1.03118e+06      1.20623e-10  -2.77539e-10  -2.26415e-10     -9.82     -0.000296079    -1.68776e-16     2.10135e-16     -8.57662e-17
1.59326e+06  -5.80932e+06  2.14343e+06      1.31977e-10  -3.76843e-10  -2.4122e-10     -9.82     -0.000332822    -3.92955e-17     1.05943e-16     -1.95479e-17
1.09161e+06  -6.0766e+06  1.66237e+06      1.02159e-10  -3.43577e-10  -1.95997e-10     -9.82     -0.000317523    3.35811e-16     -1.59051e-15     2.698e-15
830006  -6.0844e+06  1.78158e+06      7.53845e-11  -3.45854e-10  -2.12796e-10     -9.82     -0.000322078    3.68054e-17     1.23316e-16     -1.37043e-16
2.37744e+06  5.0097e+06  -3.18492e+06      4.4162e-11  7.41416e-11  -1.85778e-10     -9.82     -0.000208174    -1.3447e-16     -8.33357e-17     -3.69259e-17
2.749e+06  4.75535e+06  -3.27459e+06      3.79871e-11  7.05713e-11  -1.86394e-10     -9.82     -0.000206842    -1.29959e-16     -1.49514e-16     -9.81083e-18
2.51179e+06  4.84442e+06  -3.3343e+06      3.96713e-11  6.70522e-11  -1.90427e-10     -9.82     -0.000205983    -1.09375e-16     -1.8598e-16     -2.66242e-17
2.47884e+06  5.0907e+06  -2.97193e+06      4.548e-11  7.37933e-11  -2.00767e-10     -9.82     -0.000211299    -7.65483e-17     -1.7843e-16     -1.79579e-17
2.72366e+06  5.00045e+06  -2.90994e+06      4.79877e-11  8.27842e-11  -1.89513e-10     -9.82     -0.000212124    -1.07843e-16     -8.05182e-17     -3.0789e-17
2.13304e+06  5.08099e+06  -3.24469e+06      3.93445e-11  6.01485e-11  -2.02941e-10     -9.82     -0.000207506    -1.45114e-16     -1.48195e-16     8.32538e-18
-4.14695e+06  -1.96541e+06  4.45226e+06      -6.44798e-10  -2.8917e-10  -2.42998e-10     -9.82     -0.000467112    2.20136e-16     -4.1216e-17     -2.10282e-16
-4.25135e+06  -2.11847e+06  4.2802e+06      -5.80876e-10  -2.61552e-10  -2.11934e-10     -9.82     -0.00045363    1.17508e-16     6.5378e-16     -1.82537e-18
-4.22114e+06  194067  4.79927e+06      -8.20239e-10  9.88298e-12  -2.81177e-10     -9.82     -0.000502016    1.95524e-16     3.63625e-17     -1.1435e-16
-4.11524e+06  -354548  4.88106e+06      -8.60502e-10  -8.22792e-11  -3.03986e-10     -9.82     -0.000511592    2.36232e-16     1.48728e-16     5.31705e-17
-4.25071e+06  4.48312e+06  -1.65544e+06      -6.9623e-11  1.27167e-10  -2.06746e-10     -9.82     -0.000244755    -1.08758e-16     2.424e-17     2.18773e-16
-3.60107e+06  882956  5.20782e+06      -1.15389e-09  1.73288e-10  -3.78831e-10     -9.82     -0.000572074    6.93725e-17     8.03286e-17     -1.46987e-17
-3.47565e+06  680840  5.32335e+06      -1.15043e-09  9.29816e-11  -5.59883e-10     -9.82     -0.000595428    2.6739e-14     -9.73513e-15     8.97696e-15
-3.13054e+06  498374  5.55239e+06      -1.62327e-09  2.22128e-10  -5.66409e-10     -9.82     -0.000662881    1.04858e-16     4.24255e-16     1.05827e-16
-3.27954e+06  275067  5.4824e+06      -1.54678e-09  8.91529e-11  -5.64049e-10     -9.82     -0.000635118    -1.38203e-15     -2.11359e-15     -5.65311e-16
-3.24488e+06  752529  5.45816e+06      -1.50572e-09  2.12988e-10  -4.94957e-10     -9.82     -0.000633926    6.76481e-17     -1.35327e-16     1.48151e-16
-3.80132e+06  829323  5.07358e+06      -9.92607e-10  1.44313e-10  -3.28937e-10     -9.82     -0.000545877    5.97398e-17     -2.89145e-16     -1.32361e-16
-3.92418e+06  583980  5.0148e+06      -9.54018e-10  8.37582e-11  -3.23851e-10     -9.82     -0.00053348    2.03093e-17     3.31479e-17     1.68431e-17
-3.91822e+06  1.04888e+06  4.94386e+06      -9.20507e-10  1.68364e-10  -3.0239e-10     -9.82     -0.000525868    3.01159e-16     -1.96891e-17     -1.78154e-16
113933  6.0347e+06  -2.111e+06      1.33176e-11  1.01869e-10  -2.12159e-10     -9.82     -0.000226788    3.87593e-17     1.03702e-16     1.36951e-16
387428  6.04594e+06  -2.04513e+06      1.24639e-11  1.23851e-10  -2.01685e-10     -9.82     -0.00022766    -8.97319e-17     -8.26069e-17     -5.59563e-17
601661  5.97026e+06  -2.20939e+06      2.26595e-11  1.0644e-10  -2.12998e-10     -9.82     -0.000224194    2.29335e-17     -1.70217e-16     -1.21764e-17
-379806  6.05733e+06  -2.01277e+06      -4.00804e-12  1.20744e-10  -2.17483e-10     -9.82     -0.00022893    2.85506e-17     -1.04286e-16     -4.27876e-17
3.752e+06  -448200  5.15732e+06      1.10995e-09  -7.78492e-11  -4.12245e-10     -9.82     -0.000535693    1.84225e-16     -9.00524e-17     2.88966e-16
1.46162e+06  5.45599e+06  2.99695e+06      1.56724e-10  4.84996e-10  -2.36245e-10     -9.82     -0.000370534    -2.24913e-16     -1.67987e-16     4.20275e-19
-4.14507e+06  4.68918e+06  -1.31603e+06      -7.88359e-11  1.33898e-10  -2.15626e-10     -9.82     -0.000250283    7.45093e-18     1.05574e-17     8.03855e-17
2.91761e+06  5.06928e+06  2.58282e+06      2.44508e-10  3.69306e-10  -2.29301e-10     -9.82     -0.000346687    2.6532e-17     -2.17897e-16     -4.28175e-16
2.86342e+06  5.20937e+06  2.35259e+06      2.37367e-10  3.53961e-10  -2.45771e-10     -9.82     -0.000337277    -3.64706e-17     -3.06647e-16     5.59218e-17
2.76346e+06  4.92352e+06  3.00115e+06      2.75745e-10  4.07026e-10  -2.20344e-10     -9.82     -0.000366155    -9.67467e-17     -1.10501e-16     -2.77496e-16
2.56246e+06  4.90298e+06  3.20615e+06      2.8327e-10  4.43513e-10  -2.13211e-10     -9.82     -0.000377428    -2.05115e-16     -1.41523e-16     2.96862e-16
2.71627e+06  5.06959e+06  2.79337e+06      2.51987e-10  3.97035e-10  -2.34017e-10     -9.82     -0.000356606    -2.05793e-16     -3.79689e-16     1.3723e-16
2.60641e+06  4.75077e+06  3.39526e+06      3.04353e-10  4.77801e-10  -2.11284e-10     -9.82     -0.000387492    -8.85277e-18     2.99721e-16     -4.47431e-16
3.00396e+06  4.78194e+06  2.99917e+06      3.07321e-10  3.77154e-10  -2.08333e-10     -9.82     -0.000364654    -3.8117e-16     -1.73748e-17     1.88033e-16
4.08922e+06  4.04383e+06  2.79417e+06      3.32661e-10  2.85746e-10  -2.14515e-10     -9.82     -0.000351593    -3.8673e-16     -2.45018e-16     1.17869e-16
3.86085e+06  4.3889e+06  2.59123e+06      2.89398e-10  3.01549e-10  -2.14378e-10     -9.82     -0.000343609    -1.27607e-16     -1.38559e-16     5.94369e-17
3.88253e+06  4.24168e+06  2.79546e+06      3.22961e-10  3.00081e-10  -2.04232e-10     -9.82     -0.000351841    -1.16089e-16     -3.38044e-17     2.98053e-17
4.00384e+06  4.48292e+06  2.18086e+06      2.65299e-10  2.8006e-10  -2.43763e-10     -9.82     -0.000327603    -5.65012e-17     -1.54253e-16     -3.41693e-17
3.77008e+06  4.66828e+06  2.21171e+06      2.47604e-10  2.83036e-10  -2.08187e-10     -9.82     -0.000329157    3.51808e-16     -3.35469e-16     -2.39201e-16
3.43721e+06  4.60835e+06  2.79875e+06      2.87561e-10  3.35006e-10  -2.01841e-10     -9.82     -0.000353763    -1.20211e-16     -1.4996e-17     -1.31713e-17
3.46445e+06  4.45797e+06  3.00126e+06      3.12671e-10  3.62898e-10  -2.18714e-10     -9.82     -0.000362622    -9.69619e-17     -2.90555e-17     -2.19058e-16
3.63454e+06  4.57487e+06  2.59694e+06      2.67362e-10  3.35477e-10  -2.26104e-10     -9.82     -0.000344216    -5.15397e-17     -7.04819e-16     -2.53e-17
3.59716e+06  4.71213e+06  2.39615e+06      2.62806e-10  3.06739e-10  -2.2731e-10     -9.82     -0.00033709    4.43667e-17     -1.55355e-16     -8.75972e-17
3.68346e+06  4.27727e+06  3.00367e+06      3.2111e-10  3.36255e-10  -1.99751e-10     -9.82     -0.000361555    -3.53124e-16     -5.28559e-17     2.50859e-16
3.69171e+06  4.11875e+06  3.20798e+06      3.68391e-10  3.52314e-10  -2.09633e-10     -9.82     -0.000371901    1.08881e-16     -1.88931e-16     -2.06886e-16
5.50129e+06  3.07136e+06  1.0887e+06      2.65977e-10  1.1037e-10  -2.02292e-10     -9.82     -0.000290374    6.343e-17     -1.14161e-16     -1.17297e-17
5.62214e+06  2.81616e+06  1.15892e+06      2.70568e-10  9.59745e-11  -2.15617e-10     -9.82     -0.000291337    -6.94687e-18     -1.76804e-16     1.30702e-16
6.02128e+06  -1.6291e+06  -1.40602e+06      1.41993e-10  -3.90352e-11  -2.05116e-10     -9.82     -0.000234648    -6.44065e-17     8.39633e-18     -1.82487e-17
5.95822e+06  -1.89652e+06  -1.33728e+06      1.44034e-10  -4.62468e-11  -2.03636e-10     -9.82     -0.000235812    -4.59609e-17     1.60026e-17     -8.31004e-18
2.8581e+06  -4.9812e+06  -2.81141e+06      6.9468e-11  -7.4636e-11  -1.79753e-10     -9.82     -0.000215087    -4.92389e-17     5.9529e-17     1.09136e-16
3.12406e+06  -4.85041e+06  -2.7551e+06      7.26021e-11  -6.60006e-11  -1.85595e-10     -9.82     -0.000215128    -3.23249e-17     1.32585e-16     8.92894e-18
5.77204e+06  -2.34602e+06  -1.43831e+06      1.35663e-10  -5.38175e-11  -2.05277e-10     -9.82     -0.000233967    -7.0278e-17     -3.31724e-18     -3.24287e-17
5.85236e+06  -2.08985e+06  -1.50684e+06      1.36602e-10  -4.68528e-11  -2.05293e-10     -9.82     -0.000232937    -5.41501e-17     1.58139e-17     -6.55452e-18
-4.3915e+06  -3.14058e+06  -3.42298e+06      -7.12758e-11  -4.15476e-11  -2.15161e-10     -9.82     -0.000228689    -1.3072e-16     -6.91778e-17     -1.1418e-16
-4.41865e+06  -3.33242e+06  -3.19877e+06      -5.96344e-11  -4.62594e-11  -2.23243e-10     -9.82     -0.000232643    -1.4886e-16     -1.33391e-16     1.35177e-16
910342  5.19944e+06  3.6074e+06      1.19029e-10  6.20443e-10  -2.37805e-10     -9.82     -0.000408415    -5.36135e-16     8.25911e-17     -8.10862e-16
362870  5.16071e+06  3.75096e+06      4.98543e-11  6.728e-10  -2.37876e-10     -9.82     -0.000420454    -7.17096e-16     2.64457e-17     -7.54716e-16
-4.1197e+06  4.6392e+06  -1.5523e+06      -7.22912e-11  1.34175e-10  -2.08535e-10     -9.82     -0.000245857    8.95867e-17     -5.22141e-17     6.8221e-17
649401  5.23869e+06  3.60713e+06      1.26416e-10  6.25403e-10  -2.35856e-10     -9.82     -0.000409364    9.45896e-16     -1.08621e-18     -9.46817e-16
5.52618e+06  236063  3.2075e+06      4.44363e-10  5.20517e-12  -1.97618e-10     -9.82     -0.000359436    -1.53936e-16     -1.58168e-17     4.6921e-17
5.64538e+06  72488.1  3.00112e+06      4.1598e-10  -1.87105e-12  -1.99612e-10     -9.82     -0.000350011    -1.88005e-16     2.04838e-17     2.24961e-17
5.74613e+06  188121  2.79843e+06      4.00042e-10  4.71862e-12  -2.03793e-10     -9.82     -0.00034163    -2.01715e-16     1.37651e-17     2.88332e-17
5.84307e+06  12132.5  2.59673e+06      3.6323e-10  -1.51217e-11  -2.14633e-10     -9.82     -0.000333471    -5.0766e-16     -1.66928e-16     2.11924e-16
1.2173e+06  2.02434e+06  -5.94405e+06      1.60941e-11  -7.37056e-12  -1.45769e-10     -9.82     -0.000178353    -3.78961e-17     -1.05291e-16     2.32974e-16
977280  2.35308e+06  -5.86584e+06      6.82653e-12  3.07936e-11  -1.21823e-10     -9.82     -0.00017942    -1.69334e-16     -4.34456e-16     -3.09656e-16
815366  2.22619e+06  -5.94055e+06      1.42267e-11  2.78401e-11  -1.37271e-10     -9.82     -0.000178818    -1.14845e-16     -8.04922e-17     2.403e-16
1.39894e+06  2.34565e+06  -5.78226e+06      4.40433e-11  3.20618e-11  -1.28648e-10     -9.82     -0.000179816    -1.18126e-16     -1.47847e-16     1.52043e-16
1.36347e+06  2.58899e+06  -5.68535e+06      6.16886e-11  -4.20109e-12  -1.19873e-10     -9.82     -0.000180618    -4.94935e-16     2.96472e-16     8.53657e-18
5.05781e+06  3.46681e+06  -1.81253e+06      1.11325e-10  7.3931e-11  -2.08644e-10     -9.82     -0.000229939    -2.81395e-17     -2.46653e-16     2.14045e-16
4.96816e+06  3.46726e+06  -2.04488e+06      1.06349e-10  6.58028e-11  -2.01646e-10     -9.82     -0.000226126    -4.42611e-17     -3.3674e-17     5.26128e-18
5.2984e+06  3.02577e+06  -1.91236e+06      1.14351e-10  6.04024e-11  -2.05458e-10     -9.82     -0.000228057    -5.20247e-17     -6.9582e-18     2.05444e-17
5.77732e+06  1.62151e+06  -2.20923e+06      1.1218e-10  3.24197e-11  -2.01232e-10     -9.82     -0.000222409    -6.80196e-17     -5.20466e-18     -3.20215e-18
5.67774e+06  1.64816e+06  -2.43615e+06      1.03795e-10  3.47307e-11  -1.97503e-10     -9.82     -0.000218837    -6.93749e-17     -1.48848e-17     -4.41174e-18
5.86787e+06  1.36341e+06  -2.14362e+06      1.16362e-10  3.33055e-11  -1.9306e-10     -9.82     -0.000223478    -9.63351e-18     2.4885e-17     1.38914e-16
4.46778e+06  3.61909e+06  2.79759e+06      3.48279e-10  2.74012e-10  -1.915e-10     -9.82     -0.0003497    -4.62695e-16     2.38178e-15     -1.05116e-15
5.13005e+06  -2.97946e+06  2.3853e+06      3.47082e-10  -2.24432e-10  -1.75836e-10     -9.82     -0.000329139    1.97348e-15     -5.21591e-15     -2.28615e-16
4.97386e+06  -3.22571e+06  2.39607e+06      3.29152e-10  -1.91584e-10  -2.0309e-10     -9.82     -0.00033019    -4.83603e-17     1.08418e-16     -8.61331e-17
4.01394e+06  -4.35631e+06  2.40505e+06      2.87197e-10  -2.90414e-10  -1.73095e-10     -9.82     -0.000334496    -1.52465e-15     -4.86284e-15     8.54691e-15
3.8104e+06  -4.51244e+06  2.45214e+06      2.80607e-10  -2.97165e-10  -2.22825e-10     -9.82     -0.000336954    -5.69636e-17     2.2136e-16     -4.07441e-17
-3.36568e+06  4.94779e+06  2.25384e+06      -2.09509e-10  3.51972e-10  -2.42255e-10     -9.82     -0.000343682    2.68547e-16     -1.00413e-16     4.19891e-17
-3.45698e+06  4.98096e+06  2.032e+06      -1.9624e-10  3.36584e-10  -2.49611e-10     -9.82     -0.000335081    9.55955e-17     -1.62879e-16     8.89696e-18
-3.68908e+06  4.84452e+06  1.95155e+06      -2.10375e-10  3.21109e-10  -2.23355e-10     -9.82     -0.000332678    2.56913e-16     2.06885e-16     2.32733e-16
-3.2982e+06  5.14495e+06  1.88238e+06      -1.72836e-10  3.25845e-10  -2.63766e-10     -9.82     -0.000328701    6.57922e-17     -1.73808e-16     -2.04062e-16
6.0581e+06  67171  -2.04483e+06      1.22118e-10  1.51852e-12  -2.00975e-10     -9.82     -0.000224654    -5.2242e-17     -5.81402e-17     7.32102e-17
6.0264e+06  338598  -2.11062e+06      1.18026e-10  1.09462e-11  -2.00877e-10     -9.82     -0.000223755    -7.247e-17     -4.53233e-18     -5.50332e-18
3.53176e+06  -3.91869e+06  3.61254e+06      4.16507e-10  -4.00342e-10  -2.20819e-10     -9.82     -0.000394075    -8.5394e-17     2.31042e-17     -3.05848e-16
3.5032e+06  -4.12353e+06  3.40867e+06      3.92258e-10  -3.99901e-10  -2.20502e-10     -9.82     -0.000382567    4.39651e-17     4.85616e-16     -3.73848e-16
-1.81511e+06  6.12939e+06  145063      -6.03981e-11  2.27006e-10  -2.27108e-10     -9.82     -0.000274639    -1.93024e-16     2.0645e-17     1.27252e-16
